package;dataset;reference_type;doi;doi_url;source_url;doi_verified;doi_type;paper_or_book_title;authors;year;venue;publisher;model_or_equation_found_locally;model_keywords;detected_reference;local_raw_match;doc_path;verification_note
ade4;mjrochet;url;;;http://www.ifremer.fr/maerha/gadi.html;;;;;;;;lm (length at maturity (cm | maturity (years)), lm (length at maturity (cm)), l05 (length at 5;lm;Source: Data taken from: Summary of data - Clupeiformes : http://www.ifremer.fr/maerha/clupe.html Summary of data - Argentiniformes : http://www.ifremer.fr/maerha/argentin.html Summary of data - Salmoniformes : http://www.ifremer.fr/maerha/salmon.html Summary of data - Gadiformes : http://www.ifremer.fr/maerha/gadi.html Summary of data - Lophiiformes : http://www.ifremer.fr/maerha/loph.html Summary of data - Atheriniformes : http://www.ifremer.fr/maerha/ather.html Summary of data - Perciformes : http://www.ifremer.fr/maerha/perci.html Summary of data - Pleuronectiformes : http://www.ifremer.fr/maerha/pleuro.html Summary of data - Scorpaeniformes : http://www.ifremer.fr/maerha/scorpa.html Phylogenetic tree : http://www.ifremer.fr/maerha/life_history.html || References: Rochet, M. J., Cornillon, P-A., Sabatier, R. and Pontier, D. (2000) Comparative analysis of phylogenic and fishing effects in life history patterns of teleos fishes. _Oïkos_, *91*, 255-270. || Description: This data set describes the phylogeny of 49 teleos fishes as reported by Rochet et al. (2000). It also gives life-history traits corresponding to these 49 species. || Details: Variables of ‘mjrochet$tab’ are the following ones : tm (age at maturity (years)), lm (length at maturity (cm)), l05 (length at 5 per cent survival (cm)), t05 (time to 5 per cent survival (years)), fb (slope of the log-log fecundity-length relationship), fm (fecundity the year of maturity), egg (volume of eggs (mm^3)).;;wiki\datasets\r_package_docs\ade4\topics\mjrochet.md;"Lien non DOI ou signal local; verification manuelle requise."
ade4;mjrochet;url;;;http://www.ifremer.fr/maerha/life_history.html;;;;;;;;lm (length at maturity (cm | maturity (years)), lm (length at maturity (cm)), l05 (length at 5;lm;Source: Data taken from: Summary of data - Clupeiformes : http://www.ifremer.fr/maerha/clupe.html Summary of data - Argentiniformes : http://www.ifremer.fr/maerha/argentin.html Summary of data - Salmoniformes : http://www.ifremer.fr/maerha/salmon.html Summary of data - Gadiformes : http://www.ifremer.fr/maerha/gadi.html Summary of data - Lophiiformes : http://www.ifremer.fr/maerha/loph.html Summary of data - Atheriniformes : http://www.ifremer.fr/maerha/ather.html Summary of data - Perciformes : http://www.ifremer.fr/maerha/perci.html Summary of data - Pleuronectiformes : http://www.ifremer.fr/maerha/pleuro.html Summary of data - Scorpaeniformes : http://www.ifremer.fr/maerha/scorpa.html Phylogenetic tree : http://www.ifremer.fr/maerha/life_history.html || References: Rochet, M. J., Cornillon, P-A., Sabatier, R. and Pontier, D. (2000) Comparative analysis of phylogenic and fishing effects in life history patterns of teleos fishes. _Oïkos_, *91*, 255-270. || Description: This data set describes the phylogeny of 49 teleos fishes as reported by Rochet et al. (2000). It also gives life-history traits corresponding to these 49 species. || Details: Variables of ‘mjrochet$tab’ are the following ones : tm (age at maturity (years)), lm (length at maturity (cm)), l05 (length at 5 per cent survival (cm)), t05 (time to 5 per cent survival (years)), fb (slope of the log-log fecundity-length relationship), fm (fecundity the year of maturity), egg (volume of eggs (mm^3)).;;wiki\datasets\r_package_docs\ade4\topics\mjrochet.md;"Lien non DOI ou signal local; verification manuelle requise."
ade4;mjrochet;url;;;http://www.ifremer.fr/maerha/loph.html;;;;;;;;lm (length at maturity (cm | maturity (years)), lm (length at maturity (cm)), l05 (length at 5;lm;Source: Data taken from: Summary of data - Clupeiformes : http://www.ifremer.fr/maerha/clupe.html Summary of data - Argentiniformes : http://www.ifremer.fr/maerha/argentin.html Summary of data - Salmoniformes : http://www.ifremer.fr/maerha/salmon.html Summary of data - Gadiformes : http://www.ifremer.fr/maerha/gadi.html Summary of data - Lophiiformes : http://www.ifremer.fr/maerha/loph.html Summary of data - Atheriniformes : http://www.ifremer.fr/maerha/ather.html Summary of data - Perciformes : http://www.ifremer.fr/maerha/perci.html Summary of data - Pleuronectiformes : http://www.ifremer.fr/maerha/pleuro.html Summary of data - Scorpaeniformes : http://www.ifremer.fr/maerha/scorpa.html Phylogenetic tree : http://www.ifremer.fr/maerha/life_history.html || References: Rochet, M. J., Cornillon, P-A., Sabatier, R. and Pontier, D. (2000) Comparative analysis of phylogenic and fishing effects in life history patterns of teleos fishes. _Oïkos_, *91*, 255-270. || Description: This data set describes the phylogeny of 49 teleos fishes as reported by Rochet et al. (2000). It also gives life-history traits corresponding to these 49 species. || Details: Variables of ‘mjrochet$tab’ are the following ones : tm (age at maturity (years)), lm (length at maturity (cm)), l05 (length at 5 per cent survival (cm)), t05 (time to 5 per cent survival (years)), fb (slope of the log-log fecundity-length relationship), fm (fecundity the year of maturity), egg (volume of eggs (mm^3)).;;wiki\datasets\r_package_docs\ade4\topics\mjrochet.md;"Lien non DOI ou signal local; verification manuelle requise."
ade4;mjrochet;url;;;http://www.ifremer.fr/maerha/perci.html;;;;;;;;lm (length at maturity (cm | maturity (years)), lm (length at maturity (cm)), l05 (length at 5;lm;Source: Data taken from: Summary of data - Clupeiformes : http://www.ifremer.fr/maerha/clupe.html Summary of data - Argentiniformes : http://www.ifremer.fr/maerha/argentin.html Summary of data - Salmoniformes : http://www.ifremer.fr/maerha/salmon.html Summary of data - Gadiformes : http://www.ifremer.fr/maerha/gadi.html Summary of data - Lophiiformes : http://www.ifremer.fr/maerha/loph.html Summary of data - Atheriniformes : http://www.ifremer.fr/maerha/ather.html Summary of data - Perciformes : http://www.ifremer.fr/maerha/perci.html Summary of data - Pleuronectiformes : http://www.ifremer.fr/maerha/pleuro.html Summary of data - Scorpaeniformes : http://www.ifremer.fr/maerha/scorpa.html Phylogenetic tree : http://www.ifremer.fr/maerha/life_history.html || References: Rochet, M. J., Cornillon, P-A., Sabatier, R. and Pontier, D. (2000) Comparative analysis of phylogenic and fishing effects in life history patterns of teleos fishes. _Oïkos_, *91*, 255-270. || Description: This data set describes the phylogeny of 49 teleos fishes as reported by Rochet et al. (2000). It also gives life-history traits corresponding to these 49 species. || Details: Variables of ‘mjrochet$tab’ are the following ones : tm (age at maturity (years)), lm (length at maturity (cm)), l05 (length at 5 per cent survival (cm)), t05 (time to 5 per cent survival (years)), fb (slope of the log-log fecundity-length relationship), fm (fecundity the year of maturity), egg (volume of eggs (mm^3)).;;wiki\datasets\r_package_docs\ade4\topics\mjrochet.md;"Lien non DOI ou signal local; verification manuelle requise."
ade4;mjrochet;url;;;http://www.ifremer.fr/maerha/pleuro.html;;;;;;;;lm (length at maturity (cm | maturity (years)), lm (length at maturity (cm)), l05 (length at 5;lm;Source: Data taken from: Summary of data - Clupeiformes : http://www.ifremer.fr/maerha/clupe.html Summary of data - Argentiniformes : http://www.ifremer.fr/maerha/argentin.html Summary of data - Salmoniformes : http://www.ifremer.fr/maerha/salmon.html Summary of data - Gadiformes : http://www.ifremer.fr/maerha/gadi.html Summary of data - Lophiiformes : http://www.ifremer.fr/maerha/loph.html Summary of data - Atheriniformes : http://www.ifremer.fr/maerha/ather.html Summary of data - Perciformes : http://www.ifremer.fr/maerha/perci.html Summary of data - Pleuronectiformes : http://www.ifremer.fr/maerha/pleuro.html Summary of data - Scorpaeniformes : http://www.ifremer.fr/maerha/scorpa.html Phylogenetic tree : http://www.ifremer.fr/maerha/life_history.html || References: Rochet, M. J., Cornillon, P-A., Sabatier, R. and Pontier, D. (2000) Comparative analysis of phylogenic and fishing effects in life history patterns of teleos fishes. _Oïkos_, *91*, 255-270. || Description: This data set describes the phylogeny of 49 teleos fishes as reported by Rochet et al. (2000). It also gives life-history traits corresponding to these 49 species. || Details: Variables of ‘mjrochet$tab’ are the following ones : tm (age at maturity (years)), lm (length at maturity (cm)), l05 (length at 5 per cent survival (cm)), t05 (time to 5 per cent survival (years)), fb (slope of the log-log fecundity-length relationship), fm (fecundity the year of maturity), egg (volume of eggs (mm^3)).;;wiki\datasets\r_package_docs\ade4\topics\mjrochet.md;"Lien non DOI ou signal local; verification manuelle requise."
ade4;mjrochet;url;;;http://www.ifremer.fr/maerha/salmon.html;;;;;;;;lm (length at maturity (cm | maturity (years)), lm (length at maturity (cm)), l05 (length at 5;lm;Source: Data taken from: Summary of data - Clupeiformes : http://www.ifremer.fr/maerha/clupe.html Summary of data - Argentiniformes : http://www.ifremer.fr/maerha/argentin.html Summary of data - Salmoniformes : http://www.ifremer.fr/maerha/salmon.html Summary of data - Gadiformes : http://www.ifremer.fr/maerha/gadi.html Summary of data - Lophiiformes : http://www.ifremer.fr/maerha/loph.html Summary of data - Atheriniformes : http://www.ifremer.fr/maerha/ather.html Summary of data - Perciformes : http://www.ifremer.fr/maerha/perci.html Summary of data - Pleuronectiformes : http://www.ifremer.fr/maerha/pleuro.html Summary of data - Scorpaeniformes : http://www.ifremer.fr/maerha/scorpa.html Phylogenetic tree : http://www.ifremer.fr/maerha/life_history.html || References: Rochet, M. J., Cornillon, P-A., Sabatier, R. and Pontier, D. (2000) Comparative analysis of phylogenic and fishing effects in life history patterns of teleos fishes. _Oïkos_, *91*, 255-270. || Description: This data set describes the phylogeny of 49 teleos fishes as reported by Rochet et al. (2000). It also gives life-history traits corresponding to these 49 species. || Details: Variables of ‘mjrochet$tab’ are the following ones : tm (age at maturity (years)), lm (length at maturity (cm)), l05 (length at 5 per cent survival (cm)), t05 (time to 5 per cent survival (years)), fb (slope of the log-log fecundity-length relationship), fm (fecundity the year of maturity), egg (volume of eggs (mm^3)).;;wiki\datasets\r_package_docs\ade4\topics\mjrochet.md;"Lien non DOI ou signal local; verification manuelle requise."
ade4;mjrochet;url;;;http://www.ifremer.fr/maerha/scorpa.html;;;;;;;;lm (length at maturity (cm | maturity (years)), lm (length at maturity (cm)), l05 (length at 5;lm;Source: Data taken from: Summary of data - Clupeiformes : http://www.ifremer.fr/maerha/clupe.html Summary of data - Argentiniformes : http://www.ifremer.fr/maerha/argentin.html Summary of data - Salmoniformes : http://www.ifremer.fr/maerha/salmon.html Summary of data - Gadiformes : http://www.ifremer.fr/maerha/gadi.html Summary of data - Lophiiformes : http://www.ifremer.fr/maerha/loph.html Summary of data - Atheriniformes : http://www.ifremer.fr/maerha/ather.html Summary of data - Perciformes : http://www.ifremer.fr/maerha/perci.html Summary of data - Pleuronectiformes : http://www.ifremer.fr/maerha/pleuro.html Summary of data - Scorpaeniformes : http://www.ifremer.fr/maerha/scorpa.html Phylogenetic tree : http://www.ifremer.fr/maerha/life_history.html || References: Rochet, M. J., Cornillon, P-A., Sabatier, R. and Pontier, D. (2000) Comparative analysis of phylogenic and fishing effects in life history patterns of teleos fishes. _Oïkos_, *91*, 255-270. || Description: This data set describes the phylogeny of 49 teleos fishes as reported by Rochet et al. (2000). It also gives life-history traits corresponding to these 49 species. || Details: Variables of ‘mjrochet$tab’ are the following ones : tm (age at maturity (years)), lm (length at maturity (cm)), l05 (length at 5 per cent survival (cm)), t05 (time to 5 per cent survival (years)), fb (slope of the log-log fecundity-length relationship), fm (fecundity the year of maturity), egg (volume of eggs (mm^3)).;;wiki\datasets\r_package_docs\ade4\topics\mjrochet.md;"Lien non DOI ou signal local; verification manuelle requise."
ade4;olympic;local_model_signal;;;;;;;;;;;"lm(pca1$l1[, 1] ~ olympic$score | g3 <- lattice::xyplot(pca1$l1[, 1] ~ olympic$score, type = c(""p"", ""r"")) | abline(lm(pca1$l1[, 1] ~ olympic$score))";lm;Source: Example 357 in: Hand, D.J., Daly, F., Lunn, A.D., McConway, K.J. and Ostrowski, E. (1994) _A handbook of small data sets_, Chapman & Hall, London. 458 p. Lunn, A. D. and McNeil, D.R. (1991) _Computer-Interactive Data Analysis_, Wiley, New York || Description: This data set gives the performances of 33 men's decathlon at the Olympic Games (1988).;;wiki\datasets\r_package_docs\ade4\topics\olympic.md;"Lien non DOI ou signal local; verification manuelle requise."
ade4;oribatid;url;;;http://pbil.univ-lyon1.fr/R/pdf/pps039.pdf;;;;;;;;;;Source: Data prepared by P. Legendre <mailto:Pierre.Legendre@umontreal.ca> and D. Borcard <mailto:borcardd@magellan.umontreal.ca> || References: Borcard, D., and Legendre, P. (1994) Environmental control and spatial structure in ecological communities: an example using Oribatid mites (_Acari Oribatei_). _Environmental and Ecological Statistics_, *1*, 37-61. Borcard, D., Legendre, P., and Drapeau, P. (1992) Partialling out the spatial component of ecological variation. _Ecology_, *73*, 1045-1055. See a data description at <http://pbil.univ-lyon1.fr/R/pdf/pps039.pdf> (in French). || Description: This data set contains informations about environmental control and spatial structure in ecological communities of Oribatid mites. || Details: Variables of ‘oribatid$envir’ are the following ones : substrate: a factor with seven levels that describes the nature of the substratum shrubs: a factor with three levels that describes the absence/presence of shrubs topo: a factor with two levels that describes the microtopography density: substratum density (g.L^-1) water: water content of the substratum (g.L^-1);;wiki\datasets\r_package_docs\ade4\topics\oribatid.md;"Lien non DOI ou signal local; verification manuelle requise."
ade4;pcw;doi;10.1126/science.1066854;https://doi.org/10.1126/science.1066854;;yes;journal-article;Beta-Diversity in Tropical Forest Trees;"Richard Condit; Nigel Pitman; Egbert G. Leigh; Jérôme Chave; John Terborgh; Robin B. Foster; Percy Núñez; Salomón Aguilar";2002;Science;American Association for the Advancement of Science (AAAS);;;Source: Condit, R., N. Pitman, E. G. Leigh, J. Chave, J. Terborgh, R. B. Foster, P. Núnez, S. Aguilar, R. Valencia, G. Villa, H. C. Muller-Landau, E. Losos, and S. P. Hubbell. (2002) Beta-diversity in tropical forest trees. _Science_, *295*, 666-669. Pyke, C. R., R. Condit, S. Aguilar, and S. Lao. (2001) Floristic composition across a climatic gradient in a neotropical lowland forest. _Journal of Vegetation Science_, *12*, 553-566. || References: Dray, S., R. Pélissier, P. Couteron, M. J. Fortin, P. Legendre, P. R. Peres-Neto, E. Bellier, R. Bivand, F. G. Blanchet, M. De Caceres, A. B. Dufour, E. Heegaard, T. Jombart, F. Munoz, J. Oksanen, J. Thioulouse, and H. H. Wagner. (2012) Community ecology in the age of multivariate multiscale spatial analysis. _Ecological Monographs_, *82*, 257-275. || Description: Abundance of tropical trees, environmental variables and spatial coordinates for 50 sites. Data are available at doi:10.1126/science.1066854 <https://doi.org/10.1126/science.1066854> but plots from Barro Colorado Island were removed.;;wiki\datasets\r_package_docs\ade4\topics\pcw.md;
