package;dataset_key;dataset;main_file_or_entry;role;keep;description;source_url;variables;auxiliary_files;local_files;n;k;geometry_type;has_geometry;has_coordinates;coordinate_columns;has_multiple_x;candidate_x_variables;has_y;candidate_y_variables;has_place_name_if_no_geometry;place_name_columns;has_datetime;datetime_columns;inventory_status;download_status;theme
libpysal;Scotlip;Scotlip;Scotlip;main_dataset_catalog_entry;yes; Male lip cancer in Scotland, 1975-80;;CODENO, AREA, PERIMETER, RECORD_ID, geometry;;data\downloads\software\python_datasets\csv\libpysal__Scotlip.csv, data\downloads\software\python_datasets\geojson\libpysal__Scotlip.geojson;56;5;;No;No;;No;PERIMETER;Yes;AREA;Yes;CODENO, RECORD_ID;No;;listed_from_libpysal_examples;extracted_csv_geojson;a qualifier manuellement
libpysal;Seattle1;Seattle1;Seattle1;main_dataset_catalog_entry;yes; 2000 Census Tract Data for Seattle, WA MSA and counties;;FIPS, MSA, TOT_POP, POP_16, POP_65, WHITE, BLACK, ASIAN, HISP, MULTI_RA, MALES, FEMALES, MALE1664, FEM1664, EMPL16, EMP_AWAY, EMP_HOME, EMP_29, EMP_30, EMP16_2, EMP_MALE, EMP_FEM, OCC_MAN, OCC_OFF1, OCC_INFO, HH_INC, POV_POP, POV_TOT, HSG_VAL, POLYID, geometry;;data\downloads\software\python_datasets\csv\libpysal__Seattle1.csv, data\downloads\software\python_datasets\geojson\libpysal__Seattle1.geojson;664;31;;No;No;;Yes;MSA, WHITE, BLACK, ASIAN, HISP, MULTI_RA, MALES, FEMALES, MALE1664, FEM1664, EMPL16, EMP_AWAY, EMP_HOME, EMP_29, EMP_30, EMP16_2, EMP_MALE, EMP_FEM, OCC_MAN, OCC_OFF1, OCC_INFO, HH_INC, POV_TOT, HSG_VAL, POLYID;Yes;TOT_POP, POP_16, POP_65, POV_POP;Yes;FIPS;No;;listed_from_libpysal_examples;extracted_csv_geojson;socio-economie / demographie
libpysal;Seattle2;Seattle2;Seattle2;main_dataset_catalog_entry;yes; 1998 and 2001 Zip Code Business Patterns (Census Bureau) for Seattle, WA MSA;;ZIP, PO_NAME, STATE, POP2001, MSA, EST98, EMP98, PAY98, EST01, EMP01, PAY01, CBSA_CODE, MAN98, MAN98_12, MAN98_39, MAN01, MAN01_12, MAN01_39, MAN98US, MAN98US12, MAN98US39, MAN01US, MANUS01_12, MANUS01_39, OFF98, OFF98_12, OFF98_39, OFF01, OFF01_12, OFF01_39, OFF98US, OFF98US12, OFF98US39, OFF01US, OFFUS01_12, OFFUS01_39, INFO98, INFO98_12, INFO98_39, INFO01, INFO01_12, INFO01_39, INFO98US, INFO98US12, INFO98US39, INFO01US, INFOUS01_1, INFOUS01_3, INDEX, NUMSEC, PCTNGE, PCTIME, PCTCSE, PCTGRO, ID, geometry;;data\downloads\software\python_datasets\csv\libpysal__Seattle2.csv, data\downloads\software\python_datasets\geojson\libpysal__Seattle2.geojson;145;56;;No;No;;Yes;MSA, EST98, EMP98, PAY98, EST01, EMP01, PAY01, MAN98, MAN98_12, MAN98_39, MAN01, MAN01_12, MAN01_39, MAN98US, MAN98US12, MAN98US39, MAN01US, MANUS01_12, MANUS01_39, OFF98, OFF98_12, OFF98_39, OFF01, OFF01_12, OFF01_39, OFF98US, OFF98US12, OFF98US39, OFF01US, OFFUS01_12, OFFUS01_39, INFO98, INFO98_12, INFO98_39, INFO01, INFO01_12, INFO01_39, INFO98US, INFO98US12, INFO98US39, INFO01US, INFOUS01_1, INFOUS01_3, INDEX, NUMSEC, PCTNGE, PCTCSE, PCTGRO;Yes;POP2001;Yes;ZIP, PO_NAME, STATE, CBSA_CODE, ID;Yes;PCTIME;listed_from_libpysal_examples;extracted_csv_geojson;socio-economie / demographie
libpysal;Snow;Snow;Snow;main_dataset_catalog_entry;yes; John Snow & the 19th Century Cholera Epidemic;;ID, deaths_r, deaths_nr, deaths, pestfield, dis_pestf, dis_sewers, dis_bspump, geometry;;data\downloads\software\python_datasets\csv\libpysal__Snow.csv, data\downloads\software\python_datasets\geojson\libpysal__Snow.geojson;1852;9;;No;No;;Yes;pestfield, dis_pestf, dis_sewers, dis_bspump;Yes;deaths_r, deaths_nr, deaths;Yes;ID;No;;listed_from_libpysal_examples;extracted_csv_geojson;environnement / climat
libpysal;South;South;South;main_dataset_catalog_entry;yes; US Southern county homicides 1960-1990;;NAME, STATE_NAME, STATE_FIPS, CNTY_FIPS, FIPS, STFIPS, COFIPS, FIPSNO, SOUTH, HR60, HR70, HR80, HR90, HC60, HC70, HC80, HC90, PO60, PO70, PO80, PO90, RD60, RD70, RD80, RD90, PS60, PS70, PS80, PS90, UE60, UE70, UE80, UE90, DV60, DV70, DV80, DV90, MA60, MA70, MA80, MA90, POL60, POL70, POL80, POL90, DNL60, DNL70, DNL80, DNL90, MFIL59, MFIL69, MFIL79, MFIL89, FP59, FP69, FP79, FP89, BLK60, BLK70, BLK80, BLK90, GI59, GI69, GI79, GI89, FH60, FH70, FH80, FH90, geometry;;data\downloads\software\python_datasets\csv\libpysal__South.csv, data\downloads\software\python_datasets\geojson\libpysal__South.geojson;1412;70;;No;No;;Yes;HR60, HR70, HR80, HR90, HC60, HC70, HC80, HC90, PO60, PO70, PO80, PO90, RD60, RD70, RD80, RD90, PS60, PS70, PS80, PS90, UE60, UE70, UE80, UE90, DV60, DV70, DV80, DV90, MA60, MA70, MA80, MA90, POL60, POL70, POL80, POL90, DNL60, DNL70, DNL80, DNL90, MFIL59, MFIL69, MFIL79, MFIL89, FP59, FP69, FP79, FP89, BLK60, BLK70, BLK80, BLK90, GI59, GI69, GI79, GI89, FH60, FH70, FH80, FH90;Yes;SOUTH;Yes;NAME, STATE_NAME, STATE_FIPS, CNTY_FIPS, FIPS, STFIPS, COFIPS, FIPSNO;No;;listed_from_libpysal_examples;extracted_csv_geojson;crime / securite
libpysal;Spirals;Spirals;Spirals;main_dataset_catalog_entry;yes; Synthetic spiral points;;;;;;;;No;No;;No;;No;;No;;No;;listed_from_libpysal_examples;extract_failed;a qualifier manuellement
libpysal;StLouis;StLouis;StLouis;main_dataset_catalog_entry;yes; St Louis region county homicide counts and rates;;NAME, STATE_NAME, STATE_FIPS, CNTY_FIPS, FIPS, STFIPS, COFIPS, FIPSNO, HR7984, HR8488, HR8893, HC7984, HC8488, HC8893, PO7984, PO8488, PO8893, PE77, PE82, PE87, RDAC80, RDAC85, RDAC90, geometry;;data\downloads\software\python_datasets\csv\libpysal__StLouis.csv, data\downloads\software\python_datasets\geojson\libpysal__StLouis.geojson;78;24;;No;No;;Yes;HR8488, HR8893, HC7984, HC8488, HC8893, PO7984, PO8488, PO8893, PE77, PE82, PE87, RDAC80, RDAC85, RDAC90;Yes;HR7984;Yes;NAME, STATE_NAME, STATE_FIPS, CNTY_FIPS, FIPS, STFIPS, COFIPS, FIPSNO;No;;listed_from_libpysal_examples;extracted_csv_geojson;crime / securite
libpysal;Tampa1;Tampa1;Tampa1;main_dataset_catalog_entry;yes; 2000 Census Tract Data for Tampa, FL MSA and counties;;NAME, STATE_NAME, STATE_FIPS, CNTY_FIPS, FIPS, AREA, POP2000, POP2001, POP00_SQMI, WHITE, BLACK, AMERI_ES, ASIAN, HAWN_PI, OTHER, MULT_RACE, HISPANIC, MALES, FEMALES, AGE_UNDER5, AGE_5_17, AGE_18_21, AGE_22_29, AGE_30_39, AGE_40_49, AGE_50_64, AGE_65_UP, MED_AGE, MED_AGE_M, MED_AGE_F, HOUSEHOLDS, AVE_HH_SZ, HSEHLD_1_M, HSEHLD_1_F, MARHH_CHD, MARHH_NO_C, MHH_CHILD, FHH_CHILD, FAMILIES, AVE_FAM_SZ, HSE_UNITS, VACANT, OWNER_OCC, RENTER_OCC, NO_FARMS97, AVG_SIZE97, CROP_ACR97, AVG_SALE97, geometry;;data\downloads\software\python_datasets\csv\libpysal__Tampa1.csv, data\downloads\software\python_datasets\geojson\libpysal__Tampa1.geojson;4;49;;No;No;;Yes;AREA, WHITE, BLACK, AMERI_ES, ASIAN, HAWN_PI, OTHER, MULT_RACE, HISPANIC, MALES, FEMALES, AGE_UNDER5, AGE_5_17, AGE_18_21, AGE_22_29, AGE_30_39, AGE_40_49, AGE_50_64, AGE_65_UP, MED_AGE, MED_AGE_M, MED_AGE_F, HOUSEHOLDS, AVE_HH_SZ, HSEHLD_1_M, HSEHLD_1_F, MARHH_CHD, MARHH_NO_C, MHH_CHILD, FHH_CHILD, FAMILIES, AVE_FAM_SZ, HSE_UNITS, VACANT, OWNER_OCC, NO_FARMS97, AVG_SIZE97, CROP_ACR97, AVG_SALE97;Yes;POP2000, POP2001, POP00_SQMI, RENTER_OCC;Yes;NAME, STATE_NAME, STATE_FIPS, CNTY_FIPS, FIPS;No;;listed_from_libpysal_examples;extracted_csv_geojson;socio-economie / demographie
libpysal;US SDOH;US SDOH;US SDOH;main_dataset_catalog_entry;yes; 2014 US Social Determinants of Health Data;;tract_fips, county, state, state_fips, cnty_fips, ep_pov, ep_unem, ep_pci, ep_nohs, ep_sngp, ep_lime, ep_crow, ep_nove, rent_1, rntov30p_1, ep_unin, ep_minrty, ep_age65, ep_age17, ep_disabl, 1_SES, 2_MOB, 3_URB, 4_MICA, SDOH_CL, geometry;;data\downloads\software\python_datasets\csv\libpysal__US_SDOH.csv, data\downloads\software\python_datasets\geojson\libpysal__US_SDOH.geojson;71901;26;;No;No;;Yes;ep_pov, ep_unem, ep_pci, ep_nohs, ep_sngp, ep_lime, ep_crow, ep_nove, rntov30p_1, ep_unin, ep_minrty, ep_age65, ep_age17, ep_disabl, 1_SES, 2_MOB, 3_URB, 4_MICA, SDOH_CL;Yes;rent_1;Yes;tract_fips, county, state, state_fips, cnty_fips;No;;listed_from_libpysal_examples;extracted_csv_geojson;sante / epidemiologie
libpysal;arcgis;arcgis;arcgis;main_dataset_catalog_entry;yes;arcgis testing files;;;;;;;;No;No;;No;;No;;No;;No;;listed_from_libpysal_examples;vector_file_not_found;a qualifier manuellement
libpysal;baltim;baltim;baltim;main_dataset_catalog_entry;yes;Baltimore house sales prices and hedonics, 1978.;;STATION, PRICE, NROOM, DWELL, NBATH, PATIO, FIREPL, AC, BMENT, NSTOR, GAR, AGE, CITCOU, LOTSZ, SQFT, X, Y, geometry;;data\downloads\software\python_datasets\csv\libpysal__baltim.csv, data\downloads\software\python_datasets\geojson\libpysal__baltim.geojson;211;18;;Yes;Yes;X, Y;Yes;STATION, NROOM, DWELL, NBATH, PATIO, FIREPL, AC, BMENT, NSTOR, GAR, AGE, CITCOU, LOTSZ, SQFT;Yes;PRICE;No;;No;;listed_from_libpysal_examples;extracted_csv_geojson;housing / immobilier
libpysal;berlin;berlin;berlin;main_dataset_catalog_entry;yes;Prenzlauer Berg neighborhood AirBnB data from Berlin;;;;;;;;No;No;;No;;No;;No;;No;;listed_from_libpysal_examples;vector_file_not_found;housing / immobilier
libpysal;book;book;book;main_dataset_catalog_entry;yes;Synthetic data to illustrate spatial weights;;;;;;;;No;No;;No;;No;;No;;No;;listed_from_libpysal_examples;vector_file_not_found;a qualifier manuellement
libpysal;burkitt;burkitt;burkitt;main_dataset_catalog_entry;yes;Burkitt's lymphoma in the Western Nile district of Uganda;;ID, X, Y, T, AGE, DATE, geometry;;data\downloads\software\python_datasets\csv\libpysal__burkitt.csv, data\downloads\software\python_datasets\geojson\libpysal__burkitt.geojson;188;7;;Yes;Yes;X, Y;No;AGE;Yes;T;No;ID;Yes;DATE;listed_from_libpysal_examples;extracted_csv_geojson;a qualifier manuellement
libpysal;calemp;calemp;calemp;main_dataset_catalog_entry;yes;Employment density for California counties;;;;;;;;No;No;;No;;No;;No;;No;;listed_from_libpysal_examples;vector_file_not_found;a qualifier manuellement
libpysal;chicago;chicago;chicago;main_dataset_catalog_entry;yes;Chicago neighborhoods;;OBJECTID, AREA, PERIMETER, COMAREA_, COMAREA_ID, AREA_NUMBE, COMMUNITY, AREA_NUM_1, SHAPE_AREA, SHAPE_LEN, AREANO, geometry;;data\downloads\software\python_datasets\csv\libpysal__chicago.csv, data\downloads\software\python_datasets\geojson\libpysal__chicago.geojson;77;12;;No;No;;Yes;AREA, PERIMETER, COMAREA_, AREA_NUMBE, COMMUNITY, AREA_NUM_1, SHAPE_AREA, SHAPE_LEN, AREANO;Yes;OBJECTID;Yes;COMAREA_ID;No;;listed_from_libpysal_examples;extracted_csv_geojson;a qualifier manuellement
libpysal;chicagoSDOH;chicagoSDOH;chicagoSDOH;main_dataset_catalog_entry;yes;Chicago census tract SDOH variables;;ID, OBJECTID, TRACTCE10, geoid10, commarea, Shape_Leng, Shape_Area, PDENS14, CarC14P, CAR, NOCAR, CTA14P, CTA, CmTm14, Undr514P, Wht14P, WHT50PCT, Wht, Blk14P, BLCK50PCT, Blk, Hisp14P, HISP50PCT, Hisp, Pop2014, MEANMI_14, FACHANGE, PCRIMERT15, VCRIMERT15, COI_ct, HIS_ct, YEARS_LOST, YPLL_rate, ForclRt, EP_PCI, EP_MUNIT, EP_GROUPQ, SSWS2USE, SchHP_Mi, BrownF_Mi, MEANMI_07, MEANMI_11, EP_MINRTY, Ovr6514P, EP_AGE17, EP_DISABL, EP_NOHSDP, EP_LIMENG, EP_SNGPNT, Pov14, PerCap14, Unemp14, EP_UNINSUR, EP_CROWD, EP_NOVEH, ChldPvt14, HealthLit, FORCLRISK, COORD_X, COORD_Y, C_X, C_Y, districtno, district, region, regionno, geometry;;data\downloads\software\python_datasets\csv\libpysal__chicagoSDOH.csv, data\downloads\software\python_datasets\geojson\libpysal__chicagoSDOH.geojson;791;67;;Yes;Yes;COORD_X, COORD_Y;Yes;OBJECTID, commarea, Shape_Leng, Shape_Area, PDENS14, CarC14P, CAR, NOCAR, CTA14P, CTA, CmTm14, Undr514P, Wht14P, WHT50PCT, Wht, Blk14P, BLCK50PCT, Blk, Hisp14P, HISP50PCT, Hisp, MEANMI_14, FACHANGE, COI_ct, HIS_ct, ForclRt, EP_PCI, EP_MUNIT, EP_GROUPQ, SSWS2USE, SchHP_Mi, BrownF_Mi, MEANMI_07, MEANMI_11, EP_MINRTY, Ovr6514P, EP_AGE17, EP_DISABL, EP_NOHSDP, EP_LIMENG, EP_SNGPNT, Pov14, PerCap14, Unemp14, EP_UNINSUR, EP_CROWD, EP_NOVEH, ChldPvt14, HealthLit, FORCLRISK, C_X, C_Y, districtno, district;Yes;Pop2014, PCRIMERT15, VCRIMERT15, YPLL_rate;No;ID, TRACTCE10, geoid10, region, regionno;Yes;YEARS_LOST;listed_from_libpysal_examples;extracted_csv_geojson;socio-economie / demographie
libpysal;clearwater;clearwater;clearwater;main_dataset_catalog_entry;yes;mgwr testing dataset;;AREA, PERIMETER, QUADS_, QUADS_ID, QUADNAME, ABBR, GPS1, GPS_ID, geometry;;data\downloads\software\python_datasets\csv\libpysal__clearwater.csv, data\downloads\software\python_datasets\geojson\libpysal__clearwater.geojson;14;9;;No;No;;Yes;PERIMETER, QUADS_, ABBR, GPS1;Yes;AREA;Yes;QUADS_ID, QUADNAME, GPS_ID;No;;listed_from_libpysal_examples;extracted_csv_geojson;a qualifier manuellement
libpysal;columbus;columbus;columbus;main_dataset_catalog_entry;yes;Columbus neighborhood crime data 1980;;AREA, PERIMETER, COLUMBUS_, COLUMBUS_I, POLYID, NEIG, HOVAL, INC, CRIME, OPEN, PLUMB, DISCBD, X, Y, NSA, NSB, EW, CP, THOUS, NEIGNO, geometry;;data\downloads\software\python_datasets\csv\libpysal__columbus.csv, data\downloads\software\python_datasets\geojson\libpysal__columbus.geojson;49;21;;Yes;Yes;X, Y;Yes;AREA, PERIMETER, COLUMBUS_, COLUMBUS_I, POLYID, HOVAL, INC, OPEN, PLUMB, DISCBD, NSA, NSB, EW, CP, THOUS;Yes;CRIME;No;NEIG, NEIGNO;No;;listed_from_libpysal_examples;extracted_csv_geojson;crime / securite
libpysal;desmith;desmith;desmith;main_dataset_catalog_entry;yes;Small dataset to illustrate Moran's I statistic;;;;;;;;No;No;;No;;No;;No;;No;;listed_from_libpysal_examples;vector_file_not_found;a qualifier manuellement
libpysal;geodanet;geodanet;geodanet;main_dataset_catalog_entry;yes;Datasets from GeoDaNet for network analysis;;POLYID2, POLYID, geometry;;data\downloads\software\python_datasets\csv\libpysal__geodanet.csv, data\downloads\software\python_datasets\geojson\libpysal__geodanet.geojson;287;3;;No;No;;No;POLYID;Yes;POLYID2;No;;No;;listed_from_libpysal_examples;extracted_csv_geojson;reseaux / morphometrie urbaine
libpysal;georgia;georgia;georgia;main_dataset_catalog_entry;yes;Various socio-economic variables for counties within the state of Georgia (1990);;AREA, PERIMETER, G_UTM_, G_UTM_ID, Latitude, Longitud, TotPop90, PctRural, PctBach, PctEld, PctFB, PctPov, PctBlack, X, Y, AreaKey, geometry;;data\downloads\software\python_datasets\csv\libpysal__georgia.csv, data\downloads\software\python_datasets\geojson\libpysal__georgia.geojson;159;17;;Yes;Yes;Latitude, Longitud, X, Y;Yes;AREA, PERIMETER, G_UTM_, PctRural, PctBach, PctEld, PctFB, PctPov, PctBlack, AreaKey;Yes;TotPop90;No;G_UTM_ID;No;;listed_from_libpysal_examples;extracted_csv_geojson;socio-economie / demographie
libpysal;juvenile;juvenile;juvenile;main_dataset_catalog_entry;yes;Residences of juvenile offenders in Cardiff, UK;;ID, X, Y, geometry;;data\downloads\software\python_datasets\csv\libpysal__juvenile.csv, data\downloads\software\python_datasets\geojson\libpysal__juvenile.geojson;168;4;;Yes;Yes;X, Y;No;;No;;No;ID;No;;listed_from_libpysal_examples;extracted_csv_geojson;a qualifier manuellement
libpysal;mexico;mexico;mexico;main_dataset_catalog_entry;yes;Decennial per capita incomes of Mexican states 1940-2000;;POLY_ID, AREA, CODE, NAME, PERIMETER, ACRES, HECTARES, PCGDP1940, PCGDP1950, PCGDP1960, PCGDP1970, PCGDP1980, PCGDP1990, PCGDP2000, HANSON03, HANSON98, ESQUIVEL99, INEGI, INEGI2, MAXP, GR4000, GR5000, GR6000, GR7000, GR8000, GR9000, LPCGDP40, LPCGDP50, LPCGDP60, LPCGDP70, LPCGDP80, LPCGDP90, LPCGDP00, TEST, geometry;;data\downloads\software\python_datasets\csv\libpysal__mexico.csv, data\downloads\software\python_datasets\geojson\libpysal__mexico.geojson;32;35;;No;No;;Yes;PERIMETER, ACRES, HECTARES, PCGDP1940, PCGDP1950, PCGDP1960, PCGDP1970, PCGDP1980, PCGDP1990, PCGDP2000, HANSON03, HANSON98, ESQUIVEL99, INEGI, INEGI2, MAXP, GR4000, GR5000, GR6000, GR7000, GR8000, GR9000, LPCGDP40, LPCGDP50, LPCGDP60, LPCGDP70, LPCGDP80, LPCGDP90, LPCGDP00, TEST;Yes;AREA;Yes;POLY_ID, CODE, NAME;No;;listed_from_libpysal_examples;extracted_csv_geojson;socio-economie / demographie
libpysal;networks;networks;networks;main_dataset_catalog_entry;yes;Datasets used for network testing;;FNODE, TNODE, ONEWAY, geometry;;data\downloads\software\python_datasets\csv\libpysal__networks.csv, data\downloads\software\python_datasets\geojson\libpysal__networks.geojson;29;4;;No;No;;Yes;TNODE, ONEWAY;Yes;FNODE;No;;No;;listed_from_libpysal_examples;extracted_csv_geojson;reseaux / morphometrie urbaine
libpysal;newHaven;newHaven;newHaven;main_dataset_catalog_entry;yes;Network testing dataset;;STATEFP, COUNTYFP, LINEARID, FULLNAME, RTTYP, MTFCC, geometry;;data\downloads\software\python_datasets\csv\libpysal__newHaven.csv, data\downloads\software\python_datasets\geojson\libpysal__newHaven.geojson;1537;7;;No;No;;Yes;RTTYP, MTFCC;Yes;LINEARID;Yes;STATEFP, COUNTYFP, FULLNAME;No;;listed_from_libpysal_examples;extracted_csv_geojson;reseaux / morphometrie urbaine
libpysal;nyc_bikes;nyc_bikes;nyc_bikes;main_dataset_catalog_entry;yes;New York City Bike Trips;;CTLabel, BoroCode, BoroName, CT2010, BoroCT2010, CDEligibil, NTACode, NTAName, PUMA, Shape_Leng, Shape_Area, geometry;;data\downloads\software\python_datasets\csv\libpysal__nyc_bikes.csv, data\downloads\software\python_datasets\geojson\libpysal__nyc_bikes.geojson;2166;12;;No;No;;Yes;CT2010, BoroCT2010, CDEligibil, PUMA, Shape_Leng, Shape_Area;Yes;CTLabel;Yes;BoroCode, BoroName, NTACode, NTAName;No;;listed_from_libpysal_examples;extracted_csv_geojson;a qualifier manuellement
libpysal;sids2;sids2;sids2;main_dataset_catalog_entry;yes;North Carolina county SIDS death counts and rates;;AREA, PERIMETER, CNTY_, CNTY_ID, NAME, FIPS, FIPSNO, CRESS_ID, BIR74, SID74, NWBIR74, BIR79, SID79, NWBIR79, SIDR74, SIDR79, NWR74, NWR79, geometry;;data\downloads\software\python_datasets\csv\libpysal__sids2.csv, data\downloads\software\python_datasets\geojson\libpysal__sids2.geojson;100;19;;No;No;;Yes;PERIMETER, CNTY_, BIR74, SID74, NWBIR74, BIR79, SID79, NWBIR79, SIDR74, SIDR79, NWR74, NWR79;Yes;AREA;Yes;CNTY_ID, NAME, FIPS, FIPSNO, CRESS_ID;No;;listed_from_libpysal_examples;extracted_csv_geojson;sante / epidemiologie
libpysal;snow_maps;snow_maps;snow_maps;main_dataset_catalog_entry;yes;Public water pumps and Cholera deaths in London 1854 (John Snow's Cholera Map);;Id, Count, geometry;;data\downloads\software\python_datasets\csv\libpysal__snow_maps.csv, data\downloads\software\python_datasets\geojson\libpysal__snow_maps.geojson;324;3;;No;No;;No;;Yes;Count;Yes;Id;No;;listed_from_libpysal_examples;extracted_csv_geojson;environnement / climat
libpysal;stl;stl;stl;main_dataset_catalog_entry;yes;Homicides and selected socio-economic characteristics for counties surrounding St Louis, MO. Data aggregated for three time periods: 1979-84 (steady decline in homicides), 1984-88 (stable period), and 1988-93 (steady increase in homicides).;;POLY_ID_OG, NAME, STATE_NAME, STATE_FIPS, CNTY_FIPS, FIPS, FIPSNO, HR7984, HR8488, HR8893, HC7984, HC8488, HC8893, PO7984, PO8488, PO8893, PE77, PE82, PE87, RDAC80, RDAC85, RDAC90, geometry;;data\downloads\software\python_datasets\csv\libpysal__stl.csv, data\downloads\software\python_datasets\geojson\libpysal__stl.geojson;78;23;;No;No;;Yes;HR7984, HR8488, HR8893, HC7984, HC8488, HC8893, PO7984, PO8488, PO8893, PE77, PE82, PE87, RDAC80, RDAC85, RDAC90;Yes;POLY_ID_OG;Yes;NAME, STATE_NAME, STATE_FIPS, CNTY_FIPS, FIPS, FIPSNO;Yes;;listed_from_libpysal_examples;extracted_csv_geojson;crime / securite
libpysal;street_net_pts;street_net_pts;street_net_pts;main_dataset_catalog_entry;yes;Street network points;;ID, geometry;;data\downloads\software\python_datasets\csv\libpysal__street_net_pts.csv, data\downloads\software\python_datasets\geojson\libpysal__street_net_pts.geojson;303;2;;No;No;;No;;No;;Yes;ID;No;;listed_from_libpysal_examples;extracted_csv_geojson;reseaux / morphometrie urbaine
libpysal;taz;taz;taz;main_dataset_catalog_entry;yes;Traffic Analysis Zones in So. California;;AREA, PERIMETER, CNTY, RSA, AIRDB, TAZ2K, SQ_MILE, ACRE, NEWSEQ, CSA, CSA_NEW, SQMI_TAZ, TAZ_NUM, CountyFIPS, geometry;;data\downloads\software\python_datasets\csv\libpysal__taz.csv, data\downloads\software\python_datasets\geojson\libpysal__taz.geojson;4109;15;;No;No;;Yes;PERIMETER, CNTY, RSA, AIRDB, TAZ2K, SQ_MILE, ACRE, NEWSEQ, CSA, CSA_NEW, SQMI_TAZ, TAZ_NUM;Yes;AREA;Yes;CountyFIPS;No;;listed_from_libpysal_examples;extracted_csv_geojson;a qualifier manuellement
libpysal;tokyo;tokyo;tokyo;main_dataset_catalog_entry;yes;Tokyo Mortality data;;GEOCODE, AREANAME, AreaID, geometry;;data\downloads\software\python_datasets\csv\libpysal__tokyo.csv, data\downloads\software\python_datasets\geojson\libpysal__tokyo.geojson;262;4;;No;No;;No;;Yes;AreaID;Yes;GEOCODE, AREANAME;No;;listed_from_libpysal_examples;extracted_csv_geojson;sante / epidemiologie
libpysal;us_income;us_income;us_income;main_dataset_catalog_entry;yes;Per-capita income for the lower 48 US states 1929-2009;;AREA, PERIMETER, STATE_, STATE_ID, STATE_NAME, STATE_FIPS, SUB_REGION, STATE_ABBR, geometry;;data\downloads\software\python_datasets\csv\libpysal__us_income.csv, data\downloads\software\python_datasets\geojson\libpysal__us_income.geojson;48;9;;No;No;;No;PERIMETER;Yes;AREA;Yes;STATE_, STATE_ID, STATE_NAME, STATE_FIPS, SUB_REGION, STATE_ABBR;No;;listed_from_libpysal_examples;extracted_csv_geojson;socio-economie / demographie
libpysal;virginia;virginia;virginia;main_dataset_catalog_entry;yes;Virginia counties shapefile;;POLY_ID, NAME, STATE_NAME, STATE_FIPS, CNTY_FIPS, FIPS, Key, geometry;;data\downloads\software\python_datasets\csv\libpysal__virginia.csv, data\downloads\software\python_datasets\geojson\libpysal__virginia.geojson;136;8;;No;No;;No;;Yes;Key;Yes;POLY_ID, NAME, STATE_NAME, STATE_FIPS, CNTY_FIPS, FIPS;No;;listed_from_libpysal_examples;extracted_csv_geojson;a qualifier manuellement
libpysal;wmat;wmat;wmat;main_dataset_catalog_entry;yes;Datasets used for spatial weights testing;;geometry;;data\downloads\software\python_datasets\csv\libpysal__wmat.csv, data\downloads\software\python_datasets\geojson\libpysal__wmat.geojson;100;1;;No;No;;No;;No;;No;;No;;listed_from_libpysal_examples;extracted_csv_geojson;a qualifier manuellement
spreg;spreg.examples;spreg.examples;spreg.examples;external_or_manual_route;review_external;"Inspecter spreg.examples et les données du package ; beaucoup d'exemples réutilisent les datasets PySAL avec des fichiers propres à la régression.";;;;;;;;No;No;;No;;No;;No;;No;;route_only_no_uniform_dataset_api;listed_only_manual_or_external_route;a qualifier manuellement
esda;libpysal;libpysal;libpysal;external_or_manual_route;review_external;"esda est surtout un package d'estimateurs/statistiques ; les exemples réutilisent généralement les ressources libpysal/geodatasets.";;;;;;;;No;No;;No;;No;;No;;No;;route_only_no_uniform_dataset_api;listed_only_manual_or_external_route;a qualifier manuellement
esda;geodatasets;geodatasets;geodatasets;external_or_manual_route;review_external;"esda est surtout un package d'estimateurs/statistiques ; les exemples réutilisent généralement les ressources libpysal/geodatasets.";;;;;;;;No;No;;No;;No;;No;;No;;route_only_no_uniform_dataset_api;listed_only_manual_or_external_route;a qualifier manuellement
esda;tests/regions.zip;regions;tests/regions.zip;review;review;;;;;data\downloads\software\python_datasets\files\esda\esda__tests_regions_zip.zip;;;;No;No;;No;;No;;No;;No;;embedded_package_file;copied_package_file;a qualifier manuellement
mgwr;libpysal__georgia;libpysal__georgia;libpysal__georgia;external_or_manual_route;review_external;"Les exemples mgwr utilisent souvent Georgia de PySAL ou des fichiers d'exemple locaux ; inspecter les exemples avant de le traiter comme source de données.";;;;;;;;No;No;;No;;No;;No;;No;;route_only_no_uniform_dataset_api;listed_only_manual_or_external_route;a qualifier manuellement
giddy;libpysal__us_income;libpysal__us_income;libpysal__us_income;external_or_manual_route;review_external;giddy est un package de méthodes PySAL et réutilise normalement les exemples libpysal/geodatasets.;;;;;;;;No;No;;No;;No;;No;;No;;route_only_no_uniform_dataset_api;listed_only_manual_or_external_route;socio-economie / demographie
giddy;libpysal__mexico;libpysal__mexico;libpysal__mexico;external_or_manual_route;review_external;giddy est un package de méthodes PySAL et réutilise normalement les exemples libpysal/geodatasets.;;;;;;;;No;No;;No;;No;;No;;No;;route_only_no_uniform_dataset_api;listed_only_manual_or_external_route;a qualifier manuellement
giddy;geodatasets__ncovr;geodatasets__ncovr;geodatasets__ncovr;external_or_manual_route;review_external;giddy est un package de méthodes PySAL et réutilise normalement les exemples libpysal/geodatasets.;;;;;;;;No;No;;No;;No;;No;;No;;route_only_no_uniform_dataset_api;listed_only_manual_or_external_route;crime / securite
